Date,Lat,Lon,Presence,SST,Chlorophyll,Salinity,Bathymetry
2005-02-13,28.11048,-83.09952,0,,,,
2005-02-13,29.53522,-81.0234,0,,,,
2005-02-13,30.43855,-78.58911,0,,,,
2005-02-13,30.59994,-79.86473,0,,,,
2005-02-13,28.95182,-80.78773,0,,,,
2005-02-13,31.95505,-80.62463,0,,,,
2005-02-13,29.48169,-79.22332,0,,,,
2005-02-13,30.68486,-79.48192,0,,,,
2005-02-13,29.96421,-79.21287,0,,,,
2005-02-13,32.14922,-80.40875,0,,,,
2005-02-13,30.67728,-80.20176,0,,,,
2005-02-13,29.36919,-79.29577,0,,,,
2005-02-13,28.80048,-82.73485,0,,,,
2005-02-13,29.26192,-83.56746,0,,,,
2005-02-13,29.5346,-78.14565,0,,,,
2005-02-13,31.29422,-80.35145,0,,,,
2005-02-13,29.42789,-83.80177,0,,,,
2005-02-13,27.88076,-79.77339,0,,,,
2005-02-13,30.31578,-78.79813,0,,,,
2005-02-13,29.63931,-78.33058,0,,,,
2005-02-13,30.93996,-79.49664,0,,,,
2005-02-13,32.00571,-79.33547,0,,,,
2005-02-13,32.02687,-80.56736,0,,,,
2005-02-13,31.94635,-79.92789,0,,,,
2005-02-13,28.54838,-83.36953,0,,,,
2005-02-14,30.32,-81.03,1,,,,
2005-02-14,32.03,-80.78,1,,,,
2005-02-14,30.89,-81.21,1,,,,
2005-02-14,30.09,-81.06,1,,,,
2005-02-14,30.25,-81.36,1,,,,
2005-02-14,30.26,-81.33,1,,,,
2005-02-14,32.23861,-79.67889,0,,,,
2005-02-14,29.31738,-80.75704,0,,,,
2005-02-14,30.91373,-80.50383,0,,,,
2005-02-14,31.20004,-78.54152,0,,,,
2005-02-14,30.37321,-81.26991,0,,,,
2005-02-14,31.71259,-80.36144,0,,,,
2005-02-14,31.6296,-80.61329,0,,,,
2005-02-14,31.68607,-80.06275,0,,,,
2005-02-14,32.49989,-78.85737,0,,,,
2005-02-14,30.13824,-80.04867,0,,,,
2005-02-14,29.0144,-80.35752,0,,,,
2005-02-14,31.77814,-80.41325,0,,,,
2005-02-14,29.27462,-78.10192,0,,,,
2005-02-14,30.53317,-78.76905,0,,,,
2005-02-14,30.11396,-80.5725,0,,,,
2005-02-14,28.09067,-82.89902,0,,,,
2005-02-14,30.02721,-84.16174,0,,,,
2005-02-14,29.60387,-80.89006,0,,,,
2005-02-14,28.86849,-82.88497,0,,,,
2005-02-14,30.44326,-80.37268,0,,,,
2005-02-14,28.34513,-80.40401,0,,,,
2005-02-14,27.73135,-80.29787,0,,,,
2005-02-14,28.69724,-80.54985,0,,,,
2005-02-14,32.4509,-79.62008,0,,,,
2005-02-15,30.0,-81.23,1,,,,
2005-02-15,30.17,-81.34,1,,,,
2005-02-15,30.14,-81.34,1,,,,
2005-02-15,29.91,-81.24,1,,,,
2005-02-15,27.98646,-79.68123,0,,,,
2005-02-15,30.26506,-81.00358,0,,,,
2005-02-15,30.1841,-81.081,0,,,,
2005-02-15,30.27991,-78.83572,0,,,,
2005-02-15,28.61748,-80.79556,0,,,,
2005-02-15,29.66273,-79.87045,0,,,,
2005-02-15,28.90955,-83.74648,0,,,,
2005-02-15,29.36508,-79.19888,0,,,,
2005-02-15,31.80998,-79.76544,0,,,,
2005-02-15,28.9397,-78.739,0,,,,
2005-02-15,32.53173,-79.953,0,,,,
2005-02-15,28.48322,-79.02307,0,,,,
2005-02-15,31.81378,-80.28328,0,,,,
2005-02-15,30.19136,-78.66203,0,,,,
2005-02-15,29.27063,-84.16531,0,,,,
2005-02-15,29.25301,-79.89698,0,,,,
2005-02-16,30.64,-80.86,1,,,,
2005-02-16,30.08,-81.29,1,,,,
2005-02-16,30.0,-81.26,1,,,,
2005-02-16,28.95758,-80.57735,0,,,,
2005-02-16,28.37051,-79.73522,0,,,,
2005-02-16,30.41177,-80.55803,0,,,,
2005-02-16,31.39716,-79.57139,0,,,,
2005-02-16,28.45215,-83.08479,0,,,,
2005-02-16,30.25605,-81.20478,0,,,,
2005-02-16,31.68827,-80.20283,0,,,,
2005-02-16,28.16707,-83.01614,0,,,,
2005-02-16,31.58917,-80.81355,0,,,,
2005-02-16,32.02866,-79.53928,0,,,,
2005-02-16,28.84911,-83.95825,0,,,,
2005-02-16,28.4806,-82.89527,0,,,,
2005-02-17,30.25,-81.16,1,,,,
2005-02-17,30.59,-81.12,1,,,,
2005-02-17,31.58,-81.09,1,,,,
2005-02-17,30.23,-81.16,1,,,,
2005-02-17,30.06,-81.32,1,,,,
2005-02-17,41.86,-70.27,1,,,,
2005-02-17,41.86,-70.27,1,,,,
2005-02-17,31.22371,-80.93789,0,,,,
2005-02-17,32.09955,-79.52861,0,,,,
2005-02-17,30.0926,-80.32476,0,,,,
2005-02-17,30.81544,-79.17549,0,,,,
2005-02-17,28.52122,-79.69298,0,,,,
2005-02-17,32.55932,-80.14042,0,,,,
2005-02-17,30.58397,-79.444,0,,,,
2005-02-17,28.80095,-80.29378,0,,,,
2005-02-17,30.5211,-79.51316,0,,,,
2005-02-17,31.84825,-78.9382,0,,,,
2005-02-17,31.14659,-79.8567,0,,,,
2005-02-17,29.04238,-80.28854,0,,,,
2005-02-17,31.26383,-79.40663,0,,,,
2005-02-17,28.17395,-79.49813,0,,,,
2005-02-17,30.88515,-80.5817,0,,,,
2005-02-17,30.79396,-79.5071,0,,,,
2005-02-17,29.06097,-78.72099,0,,,,
2005-02-17,29.53448,-79.46214,0,,,,
2005-02-17,30.1273,-78.49289,0,,,,
2005-02-17,31.61565,-80.04065,0,,,,
2005-02-17,41.4432,-67.07823,0,,,,
2005-02-17,40.29329,-70.89224,0,,,,
2005-02-17,42.87456,-67.56837,0,,,,
2005-02-17,41.40407,-69.22611,0,,,,
2005-02-17,40.68789,-68.92051,0,,,,
2005-02-17,43.62683,-68.13268,0,,,,
2005-02-17,40.26311,-70.97996,0,,,,
2005-02-17,43.39894,-67.42344,0,,,,
2005-02-18,30.01,-81.31,1,,,,
2005-02-18,30.67844,-80.14185,0,,,,
2005-02-18,29.07213,-84.12002,0,,,,
2005-02-18,30.60399,-78.76723,0,,,,
2005-02-18,31.85515,-80.03508,0,,,,
2005-02-19,30.32,-81.23,1,,,,
2005-02-19,30.65,-81.27,1,,,,
2005-02-19,30.7,-81.32,1,,,,
2005-02-19,30.8,-81.39,1,,,,
2005-02-19,30.79,-81.16,1,,,,
2005-02-19,31.43,-80.97,1,,,,
2005-02-19,31.44,-80.94,1,,,,
2005-02-19,29.71,-81.22,1,,,,
2005-02-19,28.07,-80.5,1,,,,
2005-02-19,29.11,-80.93,1,,,,
2005-02-19,29.21,-80.99,1,,,,
2005-02-19,29.66,-81.2,1,,,,
2005-02-19,30.19,-81.2,1,,,,
2005-02-19,30.25,-81.13,1,,,,
2005-02-19,30.11,-81.32,1,,,,
2005-02-19,30.19444,-80.78695,0,,,,
2005-02-19,32.14059,-80.03794,0,,,,
2005-02-19,28.27279,-79.76635,0,,,,
2005-02-19,29.38199,-79.30394,0,,,,
2005-02-19,31.87921,-80.0901,0,,,,
2005-02-19,32.16046,-79.58617,0,,,,
2005-02-19,31.61705,-78.52312,0,,,,
2005-02-19,30.9675,-79.60986,0,,,,
2005-02-19,31.29235,-80.41404,0,,,,
2005-02-19,32.10428,-78.76003,0,,,,
2005-02-19,29.08226,-80.81586,0,,,,
2005-02-19,31.98572,-79.26452,0,,,,
2005-02-19,31.53757,-80.56562,0,,,,
2005-02-19,31.17006,-78.9669,0,,,,
2005-02-19,29.96773,-80.34161,0,,,,
2005-02-19,28.88837,-79.70053,0,,,,
2005-02-19,31.83957,-79.90799,0,,,,
2005-02-19,32.47089,-80.47193,0,,,,
2005-02-19,29.09089,-80.73375,0,,,,
2005-02-19,31.06168,-81.13532,0,,,,
2005-02-19,32.76265,-79.33164,0,,,,
2005-02-19,31.406,-80.18087,0,,,,
2005-02-19,30.007,-79.2303,0,,,,
2005-02-19,30.26455,-81.13847,0,,,,
2005-02-19,32.10696,-79.611,0,,,,
2005-02-19,31.57515,-78.12627,0,,,,
2005-02-19,29.41745,-80.40174,0,,,,
2005-02-19,31.06509,-78.20638,0,,,,
2005-02-19,30.63416,-79.38555,0,,,,
2005-02-19,27.6749,-79.87848,0,,,,
2005-02-19,29.11854,-80.51793,0,,,,
2005-02-19,30.25368,-79.20473,0,,,,
2005-02-19,26.71127,-79.6984,0,,,,
2005-02-19,30.43724,-80.00637,0,,,,
2005-02-19,28.32812,-83.36714,0,,,,
2005-02-19,30.71904,-80.9976,0,,,,
2005-02-19,30.02471,-79.54297,0,,,,
2005-02-19,27.83025,-79.2729,0,,,,
2005-02-19,28.18847,-80.28951,0,,,,
2005-02-19,27.79976,-80.36975,0,,,,
2005-02-19,28.50329,-80.05089,0,,,,
2005-02-19,29.46253,-83.44824,0,,,,
2005-02-19,31.26163,-79.96319,0,,,,
2005-02-19,30.17334,-81.07425,0,,,,
2005-02-19,27.89446,-80.39277,0,,,,
2005-02-19,30.1648,-79.88821,0,,,,
2005-02-19,29.59215,-80.86564,0,,,,
2005-02-19,28.44748,-83.32048,0,,,,
2005-02-19,29.48886,-83.71992,0,,,,
2005-02-19,28.61876,-78.98738,0,,,,
2005-02-19,30.44425,-78.36599,0,,,,
2005-02-19,31.68641,-81.06763,0,,,,
2005-02-19,30.34734,-78.36537,0,,,,
2005-02-19,31.73444,-80.65559,0,,,,
2005-02-19,31.5028,-80.05624,0,,,,
2005-02-19,29.97618,-79.69292,0,,,,
2005-02-19,30.55467,-78.50869,0,,,,
2005-02-19,30.67517,-80.7279,0,,,,
2005-02-19,30.34485,-78.326,0,,,,
2005-02-19,28.32996,-79.16811,0,,,,
2005-02-20,30.5,-81.15,1,,,,
2005-02-20,30.84,-81.17,1,,,,
2005-02-20,30.64,-81.3,1,,,,
2005-02-20,30.88,-80.94,1,,,,
2005-02-20,31.08,-80.92,1,,,,
2005-02-20,31.15,-81.27,1,,,,
2005-02-20,31.53,-80.87,1,,,,
2005-02-20,30.26,-81.27,1,,,,
2005-02-20,30.2,-81.36,1,,,,
2005-02-20,30.15,-81.33,1,,,,
2005-02-20,30.13,-81.31,1,,,,
2005-02-20,31.18157,-79.18254,0,,,,
2005-02-20,28.87549,-83.16606,0,,,,
2005-02-20,31.29226,-78.99032,0,,,,
2005-02-20,29.9164,-81.03588,0,,,,
2005-02-20,30.33135,-80.12079,0,,,,
2005-02-20,30.74883,-80.08984,0,,,,
2005-02-20,31.7977,-78.86043,0,,,,
2005-02-20,29.80266,-78.82415,0,,,,
2005-02-20,28.655,-79.63698,0,,,,
2005-02-20,32.11976,-80.2922,0,,,,
2005-02-20,29.67365,-79.27167,0,,,,
2005-02-20,32.20094,-80.28277,0,,,,
2005-02-20,29.3185,-79.13224,0,,,,
2005-02-20,30.77042,-80.76638,0,,,,
2005-02-20,28.83913,-82.81815,0,,,,
2005-02-20,30.98675,-80.34524,0,,,,
2005-02-20,31.02513,-81.14689,0,,,,
2005-02-20,31.23116,-77.92485,0,,,,
2005-02-20,31.5865,-78.99996,0,,,,
2005-02-20,30.3795,-80.70646,0,,,,
2005-02-20,32.26333,-79.98878,0,,,,
2005-02-20,32.18594,-80.17506,0,,,,
2005-02-20,30.05082,-80.57656,0,,,,
2005-02-20,30.62222,-79.05598,0,,,,
2005-02-20,30.11316,-81.30301,0,,,,
2005-02-20,31.00342,-80.74304,0,,,,
2005-02-20,30.4392,-80.30433,0,,,,
2005-02-20,31.76676,-79.5207,0,,,,
2005-02-20,31.02796,-80.46111,0,,,,
2005-02-20,29.75925,-78.35707,0,,,,
2005-02-20,29.14145,-78.97847,0,,,,
2005-02-20,30.30107,-79.66706,0,,,,
2005-02-20,28.28272,-83.33262,0,,,,
2005-02-20,30.98942,-80.59921,0,,,,
2005-02-20,29.21831,-79.79392,0,,,,
2005-02-20,28.21789,-82.83674,0,,,,
2005-02-20,31.20171,-78.608,0,,,,
2005-02-20,29.28299,-80.87203,0,,,,
2005-02-20,31.97886,-80.35353,0,,,,
2005-02-20,29.22853,-79.47791,0,,,,
2005-02-20,28.01378,-79.8483,0,,,,
2005-02-20,30.83401,-79.9821,0,,,,
2005-02-20,31.20295,-78.73071,0,,,,
2005-02-20,28.40036,-79.1529,0,,,,
2005-02-21,30.3,-81.09,1,,,,
2005-02-21,31.09,-81.27,1,,,,
2005-02-21,31.2,-81.14,1,,,,
2005-02-21,29.9,-81.14,1,,,,
2005-02-21,30.74466,-81.11028,0,,,,
2005-02-21,30.24961,-79.97998,0,,,,
2005-02-21,29.08045,-80.22189,0,,,,
2005-02-21,29.7512,-81.24145,0,,,,
2005-02-21,30.36999,-79.98225,0,,,,
2005-02-21,31.21421,-79.70528,0,,,,
2005-02-21,31.50139,-80.67133,0,,,,
2005-02-21,29.73558,-80.78014,0,,,,
2005-02-21,30.62886,-80.79294,0,,,,
2005-02-21,31.42325,-80.80502,0,,,,
2005-02-21,30.99655,-80.32222,0,,,,
2005-02-21,32.33861,-80.10596,0,,,,
2005-02-21,28.26813,-80.6813,0,,,,
2005-02-21,29.36891,-80.3305,0,,,,
2005-02-21,29.34434,-79.96634,0,,,,
2005-02-21,28.76401,-79.70996,0,,,,
2005-02-22,30.39,-81.05,1,,,,
2005-02-22,30.45,-81.25,1,,,,
2005-02-22,30.15,-81.33,1,,,,
2005-02-22,30.13,-81.29,1,,,,
2005-02-22,30.55719,-79.42711,0,,,,
2005-02-22,29.14847,-78.64933,0,,,,
2005-02-22,29.10209,-79.76834,0,,,,
2005-02-22,29.35572,-83.6083,0,,,,
2005-02-22,32.37801,-79.63883,0,,,,
2005-02-22,29.48645,-78.39717,0,,,,
2005-02-22,31.28012,-79.96184,0,,,,
2005-02-22,28.70935,-79.61769,0,,,,
2005-02-22,32.37754,-80.16246,0,,,,
2005-02-22,30.21819,-79.56933,0,,,,
2005-02-22,28.94235,-80.26279,0,,,,
2005-02-22,32.09666,-80.16676,0,,,,
2005-02-22,28.18206,-79.66602,0,,,,
2005-02-22,29.52411,-78.34965,0,,,,
2005-02-22,30.7721,-78.25543,0,,,,
2005-02-22,28.76767,-78.86683,0,,,,
2005-02-23,29.39,-81.03,1,,,,
2005-02-23,28.87,-80.78,1,,,,
2005-02-23,29.37,-81.07,1,,,,
2005-02-23,29.88,-81.2,1,,,,
2005-02-23,29.84,-81.06,1,,,,
2005-02-23,29.87,-81.0,1,,,,
2005-02-23,28.19624,-83.69379,0,,,,
2005-02-23,29.29865,-80.80275,0,,,,
2005-02-23,31.77768,-79.797,0,,,,
2005-02-23,31.90074,-80.87562,0,,,,
2005-02-23,27.72123,-79.08707,0,,,,
2005-02-23,28.82929,-82.9553,0,,,,
2005-02-23,29.14157,-78.18714,0,,,,
2005-02-23,31.23668,-80.79599,0,,,,
2005-02-23,29.33174,-80.9131,0,,,,
2005-02-23,29.53894,-80.08142,0,,,,
2005-02-23,31.00198,-81.09443,0,,,,
2005-02-23,27.64112,-79.85976,0,,,,
2005-02-23,28.74562,-78.97439,0,,,,
2005-02-23,30.91516,-79.8877,0,,,,
2005-02-23,31.56792,-80.13089,0,,,,
2005-02-23,30.93804,-81.35142,0,,,,
2005-02-23,30.83942,-80.50127,0,,,,
2005-02-23,30.12988,-78.94707,0,,,,
2005-02-23,29.78338,-80.1463,0,,,,
2005-02-23,27.57926,-82.73405,0,,,,
2005-02-23,31.35388,-81.00446,0,,,,
2005-02-23,32.01095,-80.67918,0,,,,
2005-02-23,28.64924,-82.97721,0,,,,
2005-02-23,29.881,-81.23975,0,,,,
2005-02-24,30.36,-81.33,1,,,,
2005-02-24,30.37,-81.34,1,,,,
2005-02-24,30.33,-81.3,1,,,,
2005-02-24,30.32,-81.27,1,,,,
2005-02-24,31.06,-81.21,1,,,,
2005-02-24,29.15,-80.84,1,,,,
2005-02-24,28.7,-80.66,1,,,,
2005-02-24,30.77839,-80.28712,0,,,,
2005-02-24,30.38968,-78.20773,0,,,,
2005-02-24,32.15762,-80.02951,0,,,,
2005-02-24,31.83604,-79.23706,0,,,,
2005-02-24,30.67101,-79.3871,0,,,,
2005-02-24,30.97642,-79.90183,0,,,,
2005-02-24,30.63259,-80.51435,0,,,,
2005-02-24,30.94334,-78.64508,0,,,,
2005-02-24,29.68887,-78.35148,0,,,,
2005-02-24,28.31185,-80.66297,0,,,,
2005-02-24,28.18534,-83.08052,0,,,,
2005-02-24,29.21641,-80.98739,0,,,,
2005-02-24,28.81098,-79.58711,0,,,,
2005-02-24,32.18881,-79.95539,0,,,,
2005-02-24,30.01127,-81.23897,0,,,,
2005-02-24,30.95917,-81.36702,0,,,,
2005-02-24,32.01952,-80.11176,0,,,,
2005-02-24,32.47999,-79.46291,0,,,,
2005-02-24,29.54254,-79.4044,0,,,,
2005-02-24,28.81572,-80.44412,0,,,,
2005-02-24,28.26611,-78.7148,0,,,,
2005-02-24,28.52592,-78.47118,0,,,,
2005-02-24,29.13849,-78.83899,0,,,,
2005-02-24,27.97362,-78.8952,0,,,,
2005-02-24,30.84032,-78.95556,0,,,,
2005-02-24,28.94182,-83.72456,0,,,,
2005-02-24,26.0688,-80.01335,0,,,,
2005-02-24,29.58228,-79.76769,0,,,,
2005-02-26,41.81,-70.32,1,,,,
2005-02-26,41.82,-70.33,1,,,,
2005-02-26,40.48364,-71.93902,0,,,,
2005-02-26,42.50322,-70.67844,0,,,,
2005-02-26,43.59811,-69.70575,0,,,,
2005-02-26,43.67195,-68.57577,0,,,,
2005-02-26,42.17672,-70.56725,0,,,,
2005-02-26,43.91402,-68.66882,0,,,,
2005-02-26,41.35018,-68.55291,0,,,,
2005-02-26,41.92491,-69.06837,0,,,,
2005-02-28,30.72,-80.9,1,,,,
2005-02-28,30.54,-81.11,1,,,,
2005-02-28,30.46,-81.22,1,,,,
2005-02-28,31.03,-80.77,1,,,,
2005-02-28,31.03,-80.89,1,,,,
2005-02-28,29.5,-81.12,1,,,,
2005-02-28,30.0,-81.07,1,,,,
2005-02-28,30.01,-81.08,1,,,,
2005-02-28,30.0,-81.09,1,,,,
2005-02-28,30.16,-81.2,1,,,,
2005-02-28,41.99,-70.35,1,,,,
2005-02-28,41.83,-70.35,1,,,,
2005-02-28,30.25999,-78.06398,0,,,,
2005-02-28,32.33519,-78.50745,0,,,,
2005-02-28,30.43658,-79.03236,0,,,,
2005-02-28,28.73285,-80.02872,0,,,,
2005-02-28,29.91843,-79.95317,0,,,,
2005-02-28,31.01277,-80.89061,0,,,,
2005-02-28,30.43065,-79.40308,0,,,,
2005-02-28,29.58166,-80.12188,0,,,,
2005-02-28,30.40845,-80.71911,0,,,,
2005-02-28,30.3154,-80.74516,0,,,,
2005-02-28,28.95517,-80.63706,0,,,,
2005-02-28,29.05966,-82.86009,0,,,,
2005-02-28,30.2678,-79.33921,0,,,,
2005-02-28,28.92658,-79.57784,0,,,,
2005-02-28,28.79795,-79.06618,0,,,,
2005-02-28,32.19507,-78.22324,0,,,,
2005-02-28,32.6634,-79.74378,0,,,,
2005-02-28,30.19381,-80.80409,0,,,,
2005-02-28,30.82612,-78.94877,0,,,,
2005-02-28,31.74737,-78.2443,0,,,,
2005-02-28,29.01879,-79.48817,0,,,,
2005-02-28,28.76743,-83.52596,0,,,,
2005-02-28,30.3858,-78.18304,0,,,,
2005-02-28,28.07924,-79.51985,0,,,,
2005-02-28,29.45053,-79.86149,0,,,,
2005-02-28,29.5692,-78.40962,0,,,,
2005-02-28,30.76131,-79.01076,0,,,,
2005-02-28,31.19963,-79.17297,0,,,,
2005-02-28,31.69705,-78.98375,0,,,,
2005-02-28,32.19923,-79.86084,0,,,,
2005-02-28,28.8929,-83.32696,0,,,,
2005-02-28,31.70123,-81.13116,0,,,,
2005-02-28,30.21187,-81.01466,0,,,,
2005-02-28,28.95112,-80.06198,0,,,,
2005-02-28,28.21331,-79.84988,0,,,,
2005-02-28,30.66875,-80.91308,0,,,,
2005-02-28,30.01369,-80.33109,0,,,,
2005-02-28,28.95777,-79.27648,0,,,,
2005-02-28,29.6328,-79.61601,0,,,,
2005-02-28,29.56379,-83.58166,0,,,,
2005-02-28,43.50347,-67.66797,0,,,,
2005-02-28,41.20856,-68.11309,0,,,,
2005-02-28,41.46037,-68.46632,0,,,,
2005-02-28,40.0517,-69.58295,0,,,,
2005-02-28,42.57784,-70.48142,0,,,,
2005-02-28,40.73563,-71.97128,0,,,,
2005-02-28,40.29011,-69.29534,0,,,,
2005-02-28,43.84912,-68.44174,0,,,,
2005-03-02,30.6,-81.23,1,,,,
2005-03-02,30.56,-81.27,1,,,,
2005-03-02,30.56,-81.28,1,,,,
2005-03-02,30.55,-81.28,1,,,,
2005-03-02,30.94,-80.97,1,,,,
2005-03-02,31.58339,-79.93309,0,,,,
2005-03-02,32.0303,-80.07854,0,,,,
2005-03-02,31.86648,-80.85803,0,,,,
2005-03-02,31.20814,-80.2576,0,,,,
2005-03-02,29.62567,-79.85217,0,,,,
2005-03-02,28.5951,-80.51682,0,,,,
2005-03-02,31.4199,-81.10527,0,,,,
2005-03-02,29.33375,-79.40263,0,,,,
2005-03-02,30.72777,-78.26545,0,,,,
2005-03-02,30.59479,-78.66574,0,,,,
2005-03-02,29.41496,-80.69826,0,,,,
2005-03-02,30.8633,-78.89335,0,,,,
2005-03-02,30.42555,-79.52207,0,,,,
2005-03-02,31.35,-79.68154,0,,,,
2005-03-02,30.09343,-78.98687,0,,,,
2005-03-02,29.97246,-81.27891,0,,,,
2005-03-02,31.18679,-80.05526,0,,,,
2005-03-02,30.7226,-80.3615,0,,,,
2005-03-02,31.23194,-79.11254,0,,,,
2005-03-02,30.81743,-78.9579,0,,,,
2005-03-03,30.85,-81.19,1,,,,
2005-03-03,30.77,-81.24,1,,,,
2005-03-03,30.58,-81.27,1,,,,
2005-03-03,30.42,-81.09,1,,,,
2005-03-03,29.83,-81.25,1,,,,
2005-03-03,29.92,-81.25,1,,,,
2005-03-03,30.14,-81.16,1,,,,
2005-03-03,30.24,-81.32,1,,,,
2005-03-03,28.75268,-82.99103,0,,,,
2005-03-03,30.06181,-78.91458,0,,,,
2005-03-03,29.7294,-79.15376,0,,,,
2005-03-03,30.95531,-78.96782,0,,,,
2005-03-03,29.73029,-78.91066,0,,,,
2005-03-03,31.52853,-79.98821,0,,,,
2005-03-03,30.96251,-79.96958,0,,,,
2005-03-03,31.20176,-80.75984,0,,,,
2005-03-03,28.54913,-82.65055,0,,,,
2005-03-03,31.11055,-81.13923,0,,,,
2005-03-03,29.27566,-80.5033,0,,,,
2005-03-03,31.37137,-81.27526,0,,,,
2005-03-03,31.2569,-78.89683,0,,,,
2005-03-03,27.93535,-80.30468,0,,,,
2005-03-03,29.33075,-80.66706,0,,,,
2005-03-03,31.82079,-79.4837,0,,,,
2005-03-03,29.46312,-79.22985,0,,,,
2005-03-03,30.21924,-78.88893,0,,,,
2005-03-03,30.15728,-79.56308,0,,,,
2005-03-03,31.70307,-79.75562,0,,,,
2005-03-03,30.396,-80.45451,0,,,,
2005-03-03,28.11072,-80.59755,0,,,,
2005-03-03,28.40834,-83.14605,0,,,,
2005-03-03,28.72468,-78.80553,0,,,,
2005-03-03,28.44299,-83.2858,0,,,,
2005-03-03,32.35647,-79.92163,0,,,,
2005-03-03,28.26346,-79.15168,0,,,,
2005-03-03,31.68325,-81.07999,0,,,,
2005-03-03,29.68639,-84.30564,0,,,,
2005-03-03,28.48048,-80.41918,0,,,,
2005-03-03,29.70598,-83.71459,0,,,,
2005-03-03,29.3583,-79.06352,0,,,,
2005-03-04,30.79,-81.2,1,,,,
2005-03-04,30.67,-81.04,1,,,,
2005-03-04,30.67,-81.05,1,,,,
2005-03-04,30.61,-80.8,1,,,,
2005-03-04,30.29,-81.21,1,,,,
2005-03-04,30.33,-81.15,1,,,,
2005-03-04,30.35,-81.15,1,,,,
2005-03-04,30.91,-81.09,1,,,,
2005-03-04,30.94,-81.2,1,,,,
2005-03-04,31.70131,-80.56179,0,,,,
2005-03-04,30.63622,-81.14654,0,,,,
2005-03-04,31.36763,-80.59437,0,,,,
2005-03-04,31.09253,-78.50755,0,,,,
2005-03-04,31.4491,-79.56019,0,,,,
2005-03-04,28.90406,-80.62801,0,,,,
2005-03-04,29.79466,-79.97154,0,,,,
2005-03-04,29.56924,-81.16011,0,,,,
2005-03-04,30.93542,-78.22673,0,,,,
2005-03-04,32.54098,-78.96297,0,,,,
2005-03-04,31.42643,-78.407,0,,,,
2005-03-04,29.92888,-79.46262,0,,,,
2005-03-04,30.17166,-79.15008,0,,,,
2005-03-04,28.97625,-79.09415,0,,,,
2005-03-04,32.15785,-78.61482,0,,,,
2005-03-04,29.97735,-78.76684,0,,,,
2005-03-04,28.40695,-80.25279,0,,,,
2005-03-04,31.55531,-80.27256,0,,,,
2005-03-04,30.43068,-79.68197,0,,,,
2005-03-04,29.69496,-79.03482,0,,,,
2005-03-04,31.64966,-80.02498,0,,,,
2005-03-04,30.56921,-79.57255,0,,,,
2005-03-04,29.09955,-83.65608,0,,,,
2005-03-04,30.56091,-78.5286,0,,,,
2005-03-04,29.27831,-79.86069,0,,,,
2005-03-04,28.40589,-79.01916,0,,,,
2005-03-04,28.81407,-80.33007,0,,,,
2005-03-04,28.99006,-80.58645,0,,,,
2005-03-04,31.461,-80.5461,0,,,,
2005-03-04,29.21247,-80.88572,0,,,,
2005-03-04,30.16029,-78.25907,0,,,,
2005-03-04,32.05889,-78.87488,0,,,,
2005-03-04,32.27625,-78.9004,0,,,,
2005-03-04,29.25564,-80.15272,0,,,,
2005-03-04,29.65684,-80.69756,0,,,,
2005-03-04,29.26644,-78.77572,0,,,,
2005-03-05,30.76,-80.84,1,,,,
2005-03-05,30.66,-81.21,1,,,,
2005-03-05,30.58,-81.06,1,,,,
2005-03-05,31.08,-81.25,1,,,,
2005-03-05,31.06,-81.04,1,,,,
2005-03-05,31.07,-81.06,1,,,,
2005-03-05,30.02,-81.18,1,,,,
2005-03-05,42.1,-70.38,1,,,,
2005-03-05,41.93,-70.37,1,,,,
2005-03-05,41.94,-70.35,1,,,,
2005-03-05,29.02214,-80.66811,0,,,,
2005-03-05,31.35207,-81.17504,0,,,,
2005-03-05,31.02522,-80.05344,0,,,,
2005-03-05,32.22516,-79.35593,0,,,,
2005-03-05,31.22984,-78.3881,0,,,,
2005-03-05,29.99787,-80.232,0,,,,
2005-03-05,31.67868,-80.17744,0,,,,
2005-03-05,31.37596,-79.49308,0,,,,
2005-03-05,31.59457,-80.77159,0,,,,
2005-03-05,29.60827,-79.03077,0,,,,
2005-03-05,29.12769,-79.85614,0,,,,
2005-03-05,28.81115,-80.03736,0,,,,
2005-03-05,29.116,-79.70386,0,,,,
2005-03-05,29.53889,-80.83108,0,,,,
2005-03-05,30.25582,-79.09325,0,,,,
2005-03-05,31.88388,-78.72364,0,,,,
2005-03-05,30.32998,-79.27999,0,,,,
2005-03-05,31.24807,-78.5109,0,,,,
2005-03-05,31.31079,-80.55628,0,,,,
2005-03-05,32.57293,-78.76633,0,,,,
2005-03-05,29.02647,-79.30854,0,,,,
2005-03-05,30.03507,-80.90604,0,,,,
2005-03-05,32.16036,-80.01191,0,,,,
2005-03-05,30.86824,-80.9043,0,,,,
2005-03-05,30.37623,-78.78606,0,,,,
2005-03-05,30.62983,-81.04987,0,,,,
2005-03-05,28.27037,-79.46535,0,,,,
2005-03-05,29.10189,-78.94315,0,,,,
2005-03-05,42.98296,-70.25645,0,,,,
2005-03-05,39.80583,-69.48667,0,,,,
2005-03-05,39.9148,-71.81567,0,,,,
2005-03-05,41.10485,-69.97085,0,,,,
2005-03-05,41.08597,-72.85625,0,,,,
2005-03-05,41.72327,-67.2308,0,,,,
2005-03-05,42.33821,-70.94368,0,,,,
2005-03-05,40.36877,-71.68451,0,,,,
2005-03-05,42.24165,-69.75055,0,,,,
